"SECTOR","PERIOD","COFOG","UNIT_MEAS","VALUE"
"S1311","2003","GF0203","MCHF","0"
"S1311","2003","GF0203","SHARE","0"
"S1311","2003","GF0204","MCHF","5.22621534"
"S1311","2003","GF0204","SHARE","0.0100276421681093"
"S1311","2003","GF0205","MCHF","0"
"S1311","2003","GF0205","SHARE","0"
"S1311","2003","GF03","MCHF","752.79937192"
"S1311","2003","GF03","SHARE","1.44441096183212"
"S1311","2003","GF0301","MCHF","250.88438296"
"S1311","2003","GF0301","SHARE","0.481376800269731"
"S1311","2003","GF0302","MCHF","0"
"S1311","2003","GF0302","SHARE","0"
"S1311","2003","GF0303","MCHF","110.47517996"
"S1311","2003","GF0303","SHARE","0.211970900742938"
"S1311","2003","GF0304","MCHF","82.543474"
"S1311","2003","GF0304","SHARE","0.15837778712437"
"S1311","2003","GF0305","MCHF","0"
"S1311","2003","GF0305","SHARE","0"
"S1311","2003","GF0306","MCHF","308.896335"
"S1311","2003","GF0306","SHARE","0.592685473695085"
"S1311","2003","GF04","MCHF","11344.33170453"
"S1311","2003","GF04","SHARE","21.7665923749258"
"S1311","2003","GF0401","MCHF","73.10164624"
"S1311","2003","GF0401","SHARE","0.140261566488463"
"S1311","2003","GF0402","MCHF","3922.03062821"
"S1311","2003","GF0402","SHARE","7.52527730938367"
"S1311","2003","GF0403","MCHF","110.65858116"
"S1311","2003","GF0403","SHARE","0.212322796232725"
"S1311","2003","GF0404","MCHF","0"
"S1311","2003","GF0404","SHARE","0"
"S1311","2003","GF0405","MCHF","6632.75112515"
"S1311","2003","GF0405","SHARE","12.7263900444501"
"S1311","2003","GF0406","MCHF","86.89676299"
"S1311","2003","GF0406","SHARE","0.166730528335008"
"S1311","2003","GF0407","MCHF","217.63363026"
"S1311","2003","GF0407","SHARE","0.417577927049957"
"S1311","2003","GF0408","MCHF","301.25933052"
"S1311","2003","GF0408","SHARE","0.578032202985867"
"S1311","2003","GF0409","MCHF","0"
"S1311","2003","GF0409","SHARE","0"
"S1311","2003","GF05","MCHF","518.467698"
"S1311","2003","GF05","SHARE","0.994794169975278"
"S1311","2003","GF0501","MCHF","45.81669399"
"S1311","2003","GF0501","SHARE","0.0879093919343715"
"S1311","2003","GF0502","MCHF","145.16546206"
"S1311","2003","GF0502","SHARE","0.278531827336822"
"S1311","2003","GF0503","MCHF","26.50374"
"S1311","2003","GF0503","SHARE","0.0508532472442296"
"S1311","2003","GF0504","MCHF","74.81210429"
"S1311","2003","GF0504","SHARE","0.143543455992266"
"S1311","2003","GF0505","MCHF","145.39919845"
"S1311","2003","GF0505","SHARE","0.278980301945712"
"S1311","2003","GF0506","MCHF","80.77049921"
"S1311","2003","GF0506","SHARE","0.154975945521877"
"S1311","2003","GF06","MCHF","135.97982736"
"S1311","2003","GF06","SHARE","0.260907169364238"
"S1311","2003","GF0601","MCHF","0"
"S1311","2003","GF0601","SHARE","0"
"S1311","2003","GF0602","MCHF","126.96368776"
"S1311","2003","GF0602","SHARE","0.243607724973851"
"S1311","2003","GF0603","MCHF","9.0161396"
"S1311","2003","GF0603","SHARE","0.0172994443903875"
"S1311","2003","GF0604","MCHF","0"
"S1311","2003","GF0604","SHARE","0"
"S1311","2003","GF0605","MCHF","0"
"S1311","2003","GF0605","SHARE","0"
"S1311","2003","GF0606","MCHF","0"
"S1311","2003","GF0606","SHARE","0"
"S1311","2003","GF07","MCHF","214.7781958"
"S1311","2003","GF07","SHARE","0.412099148787566"
"S1311","2003","GF0701","MCHF","0"
"S1311","2003","GF0701","SHARE","0"
"S1311","2003","GF0702","MCHF","0"
"S1311","2003","GF0702","SHARE","0"
"S1311","2003","GF0703","MCHF","5.02780475"
"S1311","2003","GF0703","SHARE","0.00964694786650722"
"S1311","2003","GF0704","MCHF","68.08040461"
"S1311","2003","GF0704","SHARE","0.130627211409391"
"S1311","2003","GF0705","MCHF","48.32701982"
"S1311","2003","GF0705","SHARE","0.092726003480386"
"S1311","2003","GF0706","MCHF","93.34296662"
"S1311","2003","GF0706","SHARE","0.179098986031282"
"S1311","2003","GF08","MCHF","1688.8348019"
"S1311","2003","GF08","SHARE","3.24040055236281"
"S1311","2003","GF0801","MCHF","141.06970255"
"S1311","2003","GF0801","SHARE","0.270673213004847"
"S1311","2003","GF0802","MCHF","253.72101728"
"S1311","2003","GF0802","SHARE","0.486819506333721"
"S1311","2003","GF0803","MCHF","1292.59841547"
"S1311","2003","GF0803","SHARE","2.48013400408378"
"S1311","2003","GF0804","MCHF","0"
"S1311","2003","GF0804","SHARE","0"
"S1311","2003","GF0805","MCHF","1.4456666"
"S1311","2003","GF0805","SHARE","0.00277382894046368"
"S1311","2003","GF0806","MCHF","0"
"S1311","2003","GF0806","SHARE","0"
"S1311","2003","GF09","MCHF","2609.29008784"
"S1311","2003","GF09","SHARE","5.00649621407564"
"S1311","2003","GF0901","MCHF","0"
"S1311","2003","GF0901","SHARE","0"
"S1311","2003","GF0902","MCHF","510.96784238"
"S1311","2003","GF0902","SHARE","0.980404049481344"
"S1311","2003","GF0903","MCHF","0"
"S1311","2003","GF0903","SHARE","0"
"S1311","2003","GF0904","MCHF","1866.98611898"
"S1311","2003","GF0904","SHARE","3.58222298853047"
"S1311","2003","GF0905","MCHF","19.25071265"
"S1311","2003","GF0905","SHARE","0.0369367210068492"
"S1311","2003","GF0906","MCHF","0"
"S1311","2003","GF0906","SHARE","0"
"S1311","2003","GF0907","MCHF","146.57373902"
"S1311","2003","GF0907","SHARE","0.281233916039595"
"S1311","2003","GF0908","MCHF","65.51167481"
"S1311","2003","GF0908","SHARE","0.12569853901738"
"S1311","2003","GF10","MCHF","15863.18611018"
"S1311","2003","GF10","SHARE","30.4370072051044"
"S1311","2003","GF1001","MCHF","6520.84262046"
"S1311","2003","GF1001","SHARE","12.5116689953555"
"S1311","2003","GF1002","MCHF","7462.42790149"
"S1311","2003","GF1002","SHARE","14.3183071942567"
"S1311","2003","GF1003","MCHF","377.0126152"
"S1311","2003","GF1003","SHARE","0.723381520304651"
"S1311","2003","GF1004","MCHF","151.2736436"
"S1311","2003","GF1004","SHARE","0.290251715400403"
"S1311","2003","GF1005","MCHF","191.26573036"
"S1311","2003","GF1005","SHARE","0.366985318877458"
"S1311","2003","GF1006","MCHF","150.1861661"
"S1311","2003","GF1006","SHARE","0.288165150931387"
"S1311","2003","GF1007","MCHF","1009.53037341"
"S1311","2003","GF1007","SHARE","1.93700578407342"
"S1311","2003","GF1008","MCHF","0.64705956"
"S1311","2003","GF1008","SHARE","0.00124152590488823"
"S1311","2003","GF1009","MCHF","0"
"S1311","2003","GF1009","SHARE","0"
"S1312","2003","Total","MCHF","64520.31713855"
"S1312","2003","Total","SHARE","100"
"S1312","2003","GF01","MCHF","8831.59045765"
"S1312","2003","GF01","SHARE","13.6880766389991"
"S1312","2003","GF0101","MCHF","1682.17863187"
"S1312","2003","GF0101","SHARE","2.60720763082691"
"S1312","2003","GF0102","MCHF","0"
"S1312","2003","GF0102","SHARE","0"
"S1312","2003","GF0103","MCHF","2149.3275168"
"S1312","2003","GF0103","SHARE","3.33124140134737"
"S1312","2003","GF0104","MCHF","1506.52246391"
"S1312","2003","GF0104","SHARE","2.33495824373416"
"S1312","2003","GF0105","MCHF","0"
"S1312","2003","GF0105","SHARE","0"
"S1312","2003","GF0106","MCHF","0"
"S1312","2003","GF0106","SHARE","0"
"S1312","2003","GF0107","MCHF","1946.72888679"
"S1312","2003","GF0107","SHARE","3.01723390883157"
"S1312","2003","GF0108","MCHF","1546.83295828"
"S1312","2003","GF0108","SHARE","2.39743545425909"
"S1312","2003","GF02","MCHF","250.91976955"
"S1312","2003","GF02","SHARE","0.388900397081401"
"S1312","2003","GF0201","MCHF","154.3814883"
"S1312","2003","GF0201","SHARE","0.239275774123186"
"S1312","2003","GF0202","MCHF","96.53828125"
"S1312","2003","GF0202","SHARE","0.149624622958215"
"S1312","2003","GF0203","MCHF","0"
"S1312","2003","GF0203","SHARE","0"
"S1312","2003","GF0204","MCHF","0"
"S1312","2003","GF0204","SHARE","0"
"S1312","2003","GF0205","MCHF","0"
"S1312","2003","GF0205","SHARE","0"
"S1312","2003","GF03","MCHF","5084.34107796"
"S1312","2003","GF03","SHARE","7.88021712144092"
"S1312","2003","GF0301","MCHF","2215.48171171"
"S1312","2003","GF0301","SHARE","3.43377374750423"
"S1312","2003","GF0302","MCHF","69.51271887"
"S1312","2003","GF0302","SHARE","0.107737720384618"
"S1312","2003","GF0303","MCHF","1133.39294581"
"S1312","2003","GF0303","SHARE","1.75664503225576"
"S1312","2003","GF0304","MCHF","700.75949708"
"S1312","2003","GF0304","SHARE","1.0861067151533"
"S1312","2003","GF0305","MCHF","0"
"S1312","2003","GF0305","SHARE","0"
"S1312","2003","GF0306","MCHF","965.19420449"
"S1312","2003","GF0306","SHARE","1.49595390614301"
"S1312","2003","GF04","MCHF","10806.72224782"
"S1312","2003","GF04","SHARE","16.7493321903763"
"S1312","2003","GF0401","MCHF","414.60620287"
"S1312","2003","GF0401","SHARE","0.642597899789737"
"S1312","2003","GF0402","MCHF","3478.90202532"
"S1312","2003","GF0402","SHARE","5.39194811744253"
"S1312","2003","GF0403","MCHF","95.03952838"
"S1312","2003","GF0403","SHARE","0.147301706803321"
"S1312","2003","GF0404","MCHF","0"
"S1312","2003","GF0404","SHARE","0"
"S1312","2003","GF0405","MCHF","6511.64545781"
"S1312","2003","GF0405","SHARE","10.0923953052292"
"S1312","2003","GF0406","MCHF","0.83870592"
"S1312","2003","GF0406","SHARE","0.00129990979151416"
"S1312","2003","GF0407","MCHF","303.9464337"
"S1312","2003","GF0407","SHARE","0.471086391356865"
"S1312","2003","GF0408","MCHF","0.01279067"
"S1312","2003","GF0408","SHARE","1.9824251595871e-05"
"S1312","2003","GF0409","MCHF","1.73110315"
"S1312","2003","GF0409","SHARE","0.00268303571149946"
"S1312","2003","GF05","MCHF","895.48292176"
"S1312","2003","GF05","SHARE","1.38790843175345"
"S1312","2003","GF0501","MCHF","174.81232884"
"S1312","2003","GF0501","SHARE","0.2709415213577"
"S1312","2003","GF0502","MCHF","451.98603631"
"S1312","2003","GF0502","SHARE","0.700532880734934"
"S1312","2003","GF0503","MCHF","0"
"S1312","2003","GF0503","SHARE","0"
"S1312","2003","GF0504","MCHF","116.63274059"
"S1312","2003","GF0504","SHARE","0.180769013176957"
"S1312","2003","GF0505","MCHF","0"
"S1312","2003","GF0505","SHARE","0"
"S1312","2003","GF0506","MCHF","152.05181602"
"S1312","2003","GF0506","SHARE","0.235665016483856"
"S1312","2003","GF06","MCHF","222.60410143"
"S1312","2003","GF06","SHARE","0.345013960411855"
"S1312","2003","GF0601","MCHF","0"
"S1312","2003","GF0601","SHARE","0"
"S1312","2003","GF0602","MCHF","186.53274291"
"S1312","2003","GF0602","SHARE","0.289106983943433"
"S1312","2003","GF0603","MCHF","36.07135852"
"S1312","2003","GF0603","SHARE","0.0559069764684214"
"S1312","2003","GF0604","MCHF","0"
"S1312","2003","GF0604","SHARE","0"
"S1312","2003","GF0605","MCHF","0"
"S1312","2003","GF0605","SHARE","0"
"S1312","2003","GF0606","MCHF","0"
"S1312","2003","GF0606","SHARE","0"
"S1312","2003","GF07","MCHF","7264.64594413"
"S1312","2003","GF07","SHARE","11.2594702975963"
"S1312","2003","GF0701","MCHF","0"
"S1312","2003","GF0701","SHARE","0"
"S1312","2003","GF0702","MCHF","226.54223042"
"S1312","2003","GF0702","SHARE","0.351117664120476"
"S1312","2003","GF0703","MCHF","6436.40668398"
"S1312","2003","GF0703","SHARE","9.97578277577054"
"S1312","2003","GF0704","MCHF","335.69316727"
"S1312","2003","GF0704","SHARE","0.520290634265075"
"S1312","2003","GF0705","MCHF","0"
"S1312","2003","GF0705","SHARE","0"
"S1312","2003","GF0706","MCHF","266.00386246"
"S1312","2003","GF0706","SHARE","0.412279223440249"
"S1312","2003","GF08","MCHF","1317.44577043"
"S1312","2003","GF08","SHARE","2.04190839236102"
"S1312","2003","GF0801","MCHF","214.98927599"
"S1312","2003","GF0801","SHARE","0.333211747128172"
"S1312","2003","GF0802","MCHF","857.18006953"
"S1312","2003","GF0802","SHARE","1.32854286455118"
"S1312","2003","GF0803","MCHF","10.56264306"
"S1312","2003","GF0803","SHARE","0.0163710340067268"
"S1312","2003","GF0804","MCHF","234.71378185"
"S1312","2003","GF0804","SHARE","0.363782746674941"
"S1312","2003","GF0805","MCHF","0"
"S1312","2003","GF0805","SHARE","0"
"S1312","2003","GF0806","MCHF","0"
"S1312","2003","GF0806","SHARE","0"
"S1312","2003","GF09","MCHF","16961.71844731"
"S1312","2003","GF09","SHARE","26.2889570286622"
"S1312","2003","GF0901","MCHF","2997.10963517"
"S1312","2003","GF0901","SHARE","4.645218387154"
"S1312","2003","GF0902","MCHF","7513.89552571"
"S1312","2003","GF0902","SHARE","11.6457820713664"
"S1312","2003","GF0903","MCHF","0"
"S1312","2003","GF0903","SHARE","0"
"S1312","2003","GF0904","MCHF","4598.20457587"
"S1312","2003","GF0904","SHARE","7.12675445471832"
"S1312","2003","GF0905","MCHF","1448.60493962"
"S1312","2003","GF0905","SHARE","2.24519190832445"
"S1312","2003","GF0906","MCHF","0"
"S1312","2003","GF0906","SHARE","0"
"S1312","2003","GF0907","MCHF","0"
"S1312","2003","GF0907","SHARE","0"
"S1312","2003","GF0908","MCHF","403.90377094"
"S1312","2003","GF0908","SHARE","0.626010207099049"
"S1312","2003","GF10","MCHF","12884.84640051"
"S1312","2003","GF10","SHARE","19.9702155413174"
"S1312","2003","GF1001","MCHF","6263.5488239"
"S1312","2003","GF1001","SHARE","9.70787048434642"
"S1312","2003","GF1002","MCHF","2912.57540729"
"S1312","2003","GF1002","SHARE","4.5141988391588"
"S1312","2003","GF1003","MCHF","134.4614543"
"S1312","2003","GF1003","SHARE","0.208401725632035"
"S1312","2003","GF1004","MCHF","560.74361148"
"S1312","2003","GF1004","SHARE","0.869096179852723"
"S1312","2003","GF1005","MCHF","594.7376137"
"S1312","2003","GF1005","SHARE","0.921783463064617"
"S1312","2003","GF1006","MCHF","153.6014863"
"S1312","2003","GF1006","SHARE","0.23806684950131"
"S1312","2003","GF1007","MCHF","2250.2063726"
"S1312","2003","GF1007","SHARE","3.48759347814106"
"S1312","2003","GF1008","MCHF","0"
"S1312","2003","GF1008","SHARE","0"
"S1312","2003","GF1009","MCHF","14.97163094"
"S1312","2003","GF1009","SHARE","0.0232045216204535"
"S1313","2003","Total","MCHF","37027.52535131"
"S1313","2003","Total","SHARE","100"
"S1313","2003","GF01","MCHF","7002.26906294"
"S1313","2003","GF01","SHARE","18.910983103796"
"S1313","2003","GF0101","MCHF","1340.82322056"
"S1313","2003","GF0101","SHARE","3.62115266369688"
"S1313","2003","GF0102","MCHF","0"
"S1313","2003","GF0102","SHARE","0"
"S1313","2003","GF0103","MCHF","3277.18075509"
"S1313","2003","GF0103","SHARE","8.85066102580916"
"S1313","2003","GF0104","MCHF","0"
"S1313","2003","GF0104","SHARE","0"
"S1313","2003","GF0105","MCHF","0"
"S1313","2003","GF0105","SHARE","0"
"S1313","2003","GF0106","MCHF","0"
"S1313","2003","GF0106","SHARE","0"
"S1313","2003","GF0107","MCHF","1790.70416465"
"S1313","2003","GF0107","SHARE","4.8361432411703"
"S1313","2003","GF0108","MCHF","593.56092264"
"S1313","2003","GF0108","SHARE","1.60302617311961"
"S1313","2003","GF02","MCHF","239.91668412"
"S1313","2003","GF02","SHARE","0.647941448540557"
"S1313","2003","GF0201","MCHF","55.54664308"
"S1313","2003","GF0201","SHARE","0.150014462357352"
"S1313","2003","GF0202","MCHF","184.37004104"
"S1313","2003","GF0202","SHARE","0.497926986183205"
"S1313","2003","GF0203","MCHF","0"
"S1313","2003","GF0203","SHARE","0"
"S1313","2003","GF0204","MCHF","0"
"S1313","2003","GF0204","SHARE","0"
"S1313","2003","GF0205","MCHF","0"
"S1313","2003","GF0205","SHARE","0"
"S1313","2003","GF03","MCHF","2093.13365378"
"S1313","2003","GF03","SHARE","5.65291262086989"
"S1313","2003","GF0301","MCHF","853.11381122"
"S1313","2003","GF0301","SHARE","2.30399899298109"
"S1313","2003","GF0302","MCHF","540.03956666"
"S1313","2003","GF0302","SHARE","1.45848139063091"
"S1313","2003","GF0303","MCHF","51.09619681"
"S1313","2003","GF0303","SHARE","0.137995170687777"
"S1313","2003","GF0304","MCHF","2.60202239"
"S1313","2003","GF0304","SHARE","0.00702726516371946"
"S1313","2003","GF0305","MCHF","0"
"S1313","2003","GF0305","SHARE","0"
"S1313","2003","GF0306","MCHF","646.2820567"
"S1313","2003","GF0306","SHARE","1.74540980140639"
"S1313","2003","GF04","MCHF","4045.28382656"
"S1313","2003","GF04","SHARE","10.9250720597154"
"S1313","2003","GF0401","MCHF","22.45275703"
"S1313","2003","GF0401","SHARE","0.0606380167644815"
"S1313","2003","GF0402","MCHF","436.17895521"
"S1313","2003","GF0402","SHARE","1.17798570407182"
"S1313","2003","GF0403","MCHF","127.06124311"
"S1313","2003","GF0403","SHARE","0.343153483535471"
"S1313","2003","GF0404","MCHF","0"
"S1313","2003","GF0404","SHARE","0"
"S1313","2003","GF0405","MCHF","3159.58279903"
"S1313","2003","GF0405","SHARE","8.53306498085543"
"S1313","2003","GF0406","MCHF","0.0288918"
"S1313","2003","GF0406","SHARE","7.80278987749794e-05"
"S1313","2003","GF0407","MCHF","285.32307769"
"S1313","2003","GF0407","SHARE","0.770570204146536"
"S1313","2003","GF0408","MCHF","0"
"S1313","2003","GF0408","SHARE","0"
"S1313","2003","GF0409","MCHF","14.65610269"
"S1313","2003","GF0409","SHARE","0.0395816424428739"
"S1313","2003","GF05","MCHF","2719.93382211"
"S1313","2003","GF05","SHARE","7.34570781142891"
"S1313","2003","GF0501","MCHF","953.75251203"
"S1313","2003","GF0501","SHARE","2.57579328615937"
"S1313","2003","GF0502","MCHF","1692.88462726"
"S1313","2003","GF0502","SHARE","4.57196264454143"
"S1313","2003","GF0503","MCHF","0"
"S1313","2003","GF0503","SHARE","0"
"S1313","2003","GF0504","MCHF","22.88680165"
"S1313","2003","GF0504","SHARE","0.0618102382831541"
"S1313","2003","GF0505","MCHF","0"
"S1313","2003","GF0505","SHARE","0"
"S1313","2003","GF0506","MCHF","50.40988117"
"S1313","2003","GF0506","SHARE","0.136141642444967"
"S1313","2003","GF06","MCHF","474.14548043"
"S1313","2003","GF06","SHARE","1.28052165498882"
"S1313","2003","GF0601","MCHF","0"
"S1313","2003","GF0601","SHARE","0"
"S1313","2003","GF0602","MCHF","191.50169755"
"S1313","2003","GF0602","SHARE","0.51718740513461"
"S1313","2003","GF0603","MCHF","282.64378288"
"S1313","2003","GF0603","SHARE","0.763334249854211"
"S1313","2003","GF0604","MCHF","0"
"S1313","2003","GF0604","SHARE","0"
"S1313","2003","GF0605","MCHF","0"
"S1313","2003","GF0605","SHARE","0"
"S1313","2003","GF0606","MCHF","0"
"S1313","2003","GF0606","SHARE","0"
"S1313","2003","GF07","MCHF","1528.29545784"
"S1313","2003","GF07","SHARE","4.12745773134939"
"S1313","2003","GF0701","MCHF","0"
"S1313","2003","GF0701","SHARE","0"
"S1313","2003","GF0702","MCHF","196.11842897"
"S1313","2003","GF0702","SHARE","0.529655782041242"
"S1313","2003","GF0703","MCHF","1021.92547573"
"S1313","2003","GF0703","SHARE","2.75990757155432"
"S1313","2003","GF0704","MCHF","203.37709962"
"S1313","2003","GF0704","SHARE","0.549259227265115"
"S1313","2003","GF0705","MCHF","0"
"S1313","2003","GF0705","SHARE","0"
"S1313","2003","GF0706","MCHF","106.87445352"
"S1313","2003","GF0706","SHARE","0.288635150488713"
"S1313","2003","GF08","MCHF","2429.94473701"
"S1313","2003","GF08","SHARE","6.5625361510259"
"S1313","2003","GF0801","MCHF","1386.41596969"
"S1313","2003","GF0801","SHARE","3.74428470856735"
"S1313","2003","GF0802","MCHF","969.82269779"
"S1313","2003","GF0802","SHARE","2.61919393367099"
"S1313","2003","GF0803","MCHF","29.34882678"
"S1313","2003","GF0803","SHARE","0.0792621880656188"
"S1313","2003","GF0804","MCHF","44.35724275"
"S1313","2003","GF0804","SHARE","0.119795320721941"
"S1313","2003","GF0805","MCHF","0"
"S1313","2003","GF0805","SHARE","0"
"S1313","2003","GF0806","MCHF","0"
"S1313","2003","GF0806","SHARE","0"
"S1313","2003","GF09","MCHF","10597.49271896"
"S1313","2003","GF09","SHARE","28.620580550315"
"S1313","2003","GF0901","MCHF","3532.83190802"
"S1313","2003","GF0901","SHARE","9.54109645324977"
"S1313","2003","GF0902","MCHF","2988.20237306"
"S1313","2003","GF0902","SHARE","8.07021896469859"
"S1313","2003","GF0903","MCHF","0"
"S1313","2003","GF0903","SHARE","0"
"S1313","2003","GF0904","MCHF","12.08944968"
"S1313","2003","GF0904","SHARE","0.0326498991366494"
"S1313","2003","GF0905","MCHF","4012.43188534"
"S1313","2003","GF0905","SHARE","10.8363490329716"
"S1313","2003","GF0906","MCHF","0"
"S1313","2003","GF0906","SHARE","0"
"S1313","2003","GF0907","MCHF","0"
"S1313","2003","GF0907","SHARE","0"
"S1313","2003","GF0908","MCHF","51.93710286"
"S1313","2003","GF0908","SHARE","0.140266200258405"
"S1313","2003","GF10","MCHF","5897.10990756"
"S1313","2003","GF10","SHARE","15.9262868679701"
"S1313","2003","GF1001","MCHF","1135.00061401"
"S1313","2003","GF1001","SHARE","3.06528887156604"
"S1313","2003","GF1002","MCHF","1175.23023887"
"S1313","2003","GF1002","SHARE","3.17393676115172"
"S1313","2003","GF1003","MCHF","40.91078889"
"S1313","2003","GF1003","SHARE","0.110487504908433"
"S1313","2003","GF1004","MCHF","649.2341063"
"S1313","2003","GF1004","SHARE","1.75338238280898"
"S1313","2003","GF1005","MCHF","157.1009891"
"S1313","2003","GF1005","SHARE","0.424281632675844"
"S1313","2003","GF1006","MCHF","49.55659158"
"S1313","2003","GF1006","SHARE","0.133837168727363"
"S1313","2003","GF1007","MCHF","2668.94783463"
"S1313","2003","GF1007","SHARE","7.20801028237113"
"S1313","2003","GF1008","MCHF","0"
"S1313","2003","GF1008","SHARE","0"
"S1313","2003","GF1009","MCHF","21.12874418"
"S1313","2003","GF1009","SHARE","0.0570622637606336"
"S1314","2003","Total","MCHF","48322.74019125"
"S1314","2003","Total","SHARE","100"
"S1314","2003","GF01","MCHF","76.50462008"
"S1314","2003","GF01","SHARE","0.158320119631488"
"S1314","2003","GF0101","MCHF","0"
"S1314","2003","GF0101","SHARE","0"
"S1314","2003","GF0102","MCHF","0"
"S1314","2003","GF0102","SHARE","0"
"S1314","2003","GF0103","MCHF","29.33007355"
"S1314","2003","GF0103","SHARE","0.0606962134885532"
"S1314","2003","GF0104","MCHF","0"
"S1314","2003","GF0104","SHARE","0"
"S1314","2003","GF0105","MCHF","0"
"S1314","2003","GF0105","SHARE","0"
"S1314","2003","GF0106","MCHF","0"
"S1314","2003","GF0106","SHARE","0"
"S1314","2003","GF0107","MCHF","47.17454653"
"S1314","2003","GF0107","SHARE","0.0976239061429345"
"S1314","2003","GF0108","MCHF","0"
"S1314","2003","GF0108","SHARE","0"
"S1314","2003","GF02","MCHF","0"
"S1314","2003","GF02","SHARE","0"
"S1314","2003","GF0201","MCHF","0"
"S1314","2003","GF0201","SHARE","0"
"S1314","2003","GF0202","MCHF","0"
"S1314","2003","GF0202","SHARE","0"
"S1314","2003","GF0203","MCHF","0"
"S1314","2003","GF0203","SHARE","0"
"S1314","2003","GF0204","MCHF","0"
"S1314","2003","GF0204","SHARE","0"
"S1314","2003","GF0205","MCHF","0"
"S1314","2003","GF0205","SHARE","0"
"S1314","2003","GF03","MCHF","0"
"S1314","2003","GF03","SHARE","0"
"S1314","2003","GF0301","MCHF","0"
"S1314","2003","GF0301","SHARE","0"
"S1314","2003","GF0302","MCHF","0"
"S1314","2003","GF0302","SHARE","0"
"S1314","2003","GF0303","MCHF","0"
"S1314","2003","GF0303","SHARE","0"
"S1314","2003","GF0304","MCHF","0"
"S1314","2003","GF0304","SHARE","0"
"S1314","2003","GF0305","MCHF","0"
"S1314","2003","GF0305","SHARE","0"
"S1314","2003","GF0306","MCHF","0"
"S1314","2003","GF0306","SHARE","0"
"S1314","2003","GF04","MCHF","0"
"S1314","2003","GF04","SHARE","0"
"S1314","2003","GF0401","MCHF","0"
"S1314","2003","GF0401","SHARE","0"
"S1314","2003","GF0402","MCHF","0"
"S1314","2003","GF0402","SHARE","0"
"S1314","2003","GF0403","MCHF","0"
"S1314","2003","GF0403","SHARE","0"
"S1314","2003","GF0404","MCHF","0"
"S1314","2003","GF0404","SHARE","0"
"S1314","2003","GF0405","MCHF","0"
"S1314","2003","GF0405","SHARE","0"
"S1314","2003","GF0406","MCHF","0"
"S1314","2003","GF0406","SHARE","0"
"S1314","2003","GF0407","MCHF","0"
"S1314","2003","GF0407","SHARE","0"
"S1314","2003","GF0408","MCHF","0"
"S1314","2003","GF0408","SHARE","0"
"S1314","2003","GF0409","MCHF","0"
"S1314","2003","GF0409","SHARE","0"
"S1314","2003","GF05","MCHF","0"
"S1314","2003","GF05","SHARE","0"
"S1314","2003","GF0501","MCHF","0"
"S1314","2003","GF0501","SHARE","0"
"S1314","2003","GF0502","MCHF","0"
"S1314","2003","GF0502","SHARE","0"
"S1314","2003","GF0503","MCHF","0"
"S1314","2003","GF0503","SHARE","0"
"S1314","2003","GF0504","MCHF","0"
"S1314","2003","GF0504","SHARE","0"
"S1314","2003","GF0505","MCHF","0"
"S1314","2003","GF0505","SHARE","0"
"S1314","2003","GF0506","MCHF","0"
"S1314","2003","GF0506","SHARE","0"
"S1314","2003","GF06","MCHF","0"
"S1314","2003","GF06","SHARE","0"
"S1314","2003","GF0601","MCHF","0"
"S1314","2003","GF0601","SHARE","0"
"S1314","2003","GF0602","MCHF","0"
"S1314","2003","GF0602","SHARE","0"
"S1314","2003","GF0603","MCHF","0"
"S1314","2003","GF0603","SHARE","0"
"S1314","2003","GF0604","MCHF","0"
"S1314","2003","GF0604","SHARE","0"
"S1314","2003","GF0605","MCHF","0"
"S1314","2003","GF0605","SHARE","0"
"S1314","2003","GF0606","MCHF","0"
"S1314","2003","GF0606","SHARE","0"
"S1314","2003","GF07","MCHF","0"
"S1314","2003","GF07","SHARE","0"
"S1314","2003","GF0701","MCHF","0"
"S1314","2003","GF0701","SHARE","0"
"S1314","2003","GF0702","MCHF","0"
"S1314","2003","GF0702","SHARE","0"
"S1314","2003","GF0703","MCHF","0"
"S1314","2003","GF0703","SHARE","0"
"S1314","2003","GF0704","MCHF","0"
"S1314","2003","GF0704","SHARE","0"
"S1314","2003","GF0705","MCHF","0"
"S1314","2003","GF0705","SHARE","0"
"S1314","2003","GF0706","MCHF","0"
"S1314","2003","GF0706","SHARE","0"
"S1314","2003","GF08","MCHF","0"
"S1314","2003","GF08","SHARE","0"
"S1314","2003","GF0801","MCHF","0"
"S1314","2003","GF0801","SHARE","0"
"S1314","2003","GF0802","MCHF","0"
"S1314","2003","GF0802","SHARE","0"
"S1314","2003","GF0803","MCHF","0"
"S1314","2003","GF0803","SHARE","0"
"S1314","2003","GF0804","MCHF","0"
"S1314","2003","GF0804","SHARE","0"
"S1314","2003","GF0805","MCHF","0"
"S1314","2003","GF0805","SHARE","0"
"S1314","2003","GF0806","MCHF","0"
"S1314","2003","GF0806","SHARE","0"
"S1314","2003","GF09","MCHF","6.37371671"
"S1314","2003","GF09","SHARE","0.0131898908976899"
"S1314","2003","GF0901","MCHF","0"
"S1314","2003","GF0901","SHARE","0"
"S1314","2003","GF0902","MCHF","0"
"S1314","2003","GF0902","SHARE","0"
"S1314","2003","GF0903","MCHF","0"
"S1314","2003","GF0903","SHARE","0"
"S1314","2003","GF0904","MCHF","0"
"S1314","2003","GF0904","SHARE","0"
